2.1000000000000001e+00,-3.6373333333333335e+02,1.3232533333333334e+05,2.9466666666666665e+01,1.0208000000000000e+03
2.1333333333333333e+00,-2.9733333333333331e+02,8.8624000000000000e+04,1.4233333333333334e+02,2.0726666666666668e+04
2.1666666666666665e+00,-2.6150000000000000e+02,6.8449199999999997e+04,1.2466666666666667e+01,2.3053333333333333e+02
2.2000000000000002e+00,-3.3150000000000000e+02,1.0992200000000000e+05,2.6666666666666668e+01,8.1600000000000000e+02
2.2333333333333334e+00,-3.0633333333333331e+02,9.3956000000000000e+04,7.0000000000000000e+00,5.9333333333333336e+01
2.2666666666666666e+00,-2.8666666666666669e+02,8.2266666666666672e+04,2.8666666666666668e+01,8.8600000000000000e+02
2.2999999999999998e+00,-3.0733333333333331e+02,9.4546666666666672e+04,1.6333333333333332e+01,3.3933333333333331e+02
2.3333333333333330e+00,-2.6433333333333331e+02,7.0046666666666672e+04,4.2666666666666664e+01,1.9760000000000000e+03
2.3666666666666667e+00,-3.0366666666666669e+02,9.2316000000000000e+04,8.8833333333333329e+01,7.9376666666666670e+03
2.3999999999999999e+00,-2.8700000000000000e+02,8.2636000000000000e+04,2.3033333333333335e+01,7.6139999999999998e+02
